SIZE,DISTANCE,DESIBEL,AIRFLOW,FREQUENCY,FUEL_encoded,STATUS
0.9044417436841315,0.7268251105570892,-0.04033621630304291,-1.1063008191152526,1.5958161453225743,1.3358043207989567,0
0.9044417436841315,-0.36916625466235614,1.1818379988464949,0.751990708589249,0.7852975915816076,1.3358043207989567,0
0.3338546093700434,-0.36916625466235614,0.6929683127866797,-1.4652889551490766,1.7388488312768624,1.3358043207989567,0
2.045616012312308,0.1788294279473665,-0.04033621630304291,-1.4652889551490766,1.9295590792159134,0.49460390160376594,0
0.9044417436841315,0.7268251105570892,1.5484902633913562,-1.4652889551490766,1.9295590792159134,-1.1877969367866157,0
0.9044417436841315,0.7268251105570892,-0.8958581669077194,-0.5361431912968259,-1.1694824497936644,1.3358043207989567,0
-1.3779067935722211,1.2748207931668118,-0.40698848084790423,-0.7050787847245079,-0.6450292679612744,-0.3465965175914249,0
0.3338546093700434,0.1788294279473665,1.4262728418764024,-0.5783770896537465,0.9760078395206585,1.3358043207989567,0
-0.8073196592581329,-0.18650102712578193,1.1818379988464949,1.2376805396938348,-0.16825364811364707,-1.1877969367866157,1
1.4750288779982197,0.1788294279473665,1.4262728418764024,-0.5783770896537465,0.9760078395206585,0.49460390160376594,0
-1.3779067935722211,0.7268251105570892,-0.04033621630304291,-1.4652889551490766,1.7388488312768624,-1.1877969367866157,0
-0.8073196592581329,-1.4651576198818015,1.3040554203614487,-1.233002514186014,1.7388488312768624,-0.3465965175914249,1
0.9044417436841315,-1.4651576198818015,-0.8958581669077194,1.2376805396938348,-0.6927068299460372,-0.3465965175914249,1
0.3338546093700434,-1.4651576198818015,1.4262728418764024,1.7444873199768804,0.11781172379492934,-1.1877969367866157,1
-1.3779067935722211,-1.099827164808653,-0.529205902362858,1.3854991839430564,-0.31128633406793527,1.3358043207989567,1
0.9044417436841315,1.457486020703386,-0.04033621630304291,-1.4652889551490766,1.6911712692920997,1.3358043207989567,0
-1.3779067935722211,1.457486020703386,-0.6514233238778118,-0.9373652256875706,-0.5973517059765117,-1.1877969367866157,1
-1.3779067935722211,1.0921555656302375,-0.2847710593329505,-0.8951313273306502,0.9760078395206585,-0.3465965175914249,0
-0.8073196592581329,1.0921555656302375,-0.6514233238778118,-1.0218330224014114,-1.074127325824139,-0.3465965175914249,0
0.9044417436841315,0.544159883020515,-0.1625536378179967,-0.7473126830814284,1.3574283353987604,-0.3465965175914249,0
-1.3779067935722211,-0.36916625466235614,1.1818379988464949,0.9842771495523116,0.4038770957035057,-1.1877969367866157,1
-1.3779067935722211,1.6401512482399603,-0.529205902362858,-1.0429499715798718,-0.5973517059765117,1.3358043207989567,0
0.3338546093700434,1.6401512482399603,-0.1625536378179967,-1.0007160732229514,0.0701341618101666,-1.1877969367866157,0
-1.3779067935722211,-1.6478228474183756,1.5484902633913562,1.6811364724414999,0.11781172379492934,-0.3465965175914249,1
2.045616012312308,0.9094903380936634,-0.40698848084790423,-0.451675394582985,0.16548928577969207,0.49460390160376594,0
-0.23673252494404476,-0.18650102712578193,-1.5069452744824883,-0.7895465814383489,-1.4078702597174781,-1.1877969367866157,0
-0.23673252494404476,-1.2824923923452272,0.9374031558165873,-1.3808211584352357,1.7388488312768624,1.3358043207989567,1
1.4750288779982197,1.0921555656302375,-0.529205902362858,-0.13492115690608136,-0.16825364811364707,0.49460390160376594,1
0.3338546093700434,1.6401512482399603,-1.140293009937627,-0.9373652256875706,-1.2171600117784271,-1.1877969367866157,0
-0.23673252494404476,-1.6478228474183756,1.059620577331541,1.4488500314784372,-0.7403843919307999,1.3358043207989567,1
-1.3779067935722211,-1.6478228474183756,-2.6069020681170723,-1.296353361721395,-1.4555478217022408,-0.3465965175914249,0
1.4750288779982197,-1.2824923923452272,-1.3847278529675344,0.7942246069461694,-0.9310946398698507,0.49460390160376594,1
0.9044417436841315,0.1788294279473665,0.4485334697567722,0.0128974873431404,-0.6927068299460372,1.3358043207989567,0
0.3338546093700434,1.0921555656302375,-0.529205902362858,-0.26162285197684276,-0.358963896052698,1.3358043207989567,0
-0.8073196592581329,-0.003835799589207707,0.8151857343016335,0.4563534200908055,0.5945873436425567,-1.1877969367866157,1
0.3338546093700434,0.7268251105570892,1.5484902633913562,-1.4652889551490766,1.9295590792159134,-1.1877969367866157,0
-0.8073196592581329,1.6401512482399603,-0.529205902362858,-0.9162482765091102,0.022456599825403867,1.3358043207989567,0
-1.3779067935722211,1.457486020703386,0.8151857343016335,-0.9373652256875706,0.9760078395206585,1.3358043207989567,0
-0.23673252494404476,-0.18650102712578193,1.1818379988464949,0.8364585053030901,0.7852975915816076,1.3358043207989567,0
-0.8073196592581329,0.3614946554839407,-0.7736407453927656,-0.5783770896537465,-0.9310946398698507,-1.1877969367866157,1
-1.3779067935722211,-0.18650102712578193,1.059620577331541,1.3221483364076754,0.0701341618101666,-1.1877969367866157,1
0.3338546093700434,-0.18650102712578193,0.9374031558165873,0.6886398610538681,-0.549674143991749,-0.3465965175914249,1
0.3338546093700434,1.0921555656302375,-0.6514233238778118,-0.451675394582985,0.11781172379492934,-0.3465965175914249,0
-0.23673252494404476,0.9094903380936634,-1.2625104314525808,-0.367207597869144,-1.3125151357479528,1.3358043207989567,0
1.4750288779982197,-0.7344967097355045,-1.018075588422673,0.5830551151615668,-1.2648375737631898,0.49460390160376594,1
0.9044417436841315,-0.9171619372720787,-0.1625536378179967,-1.4652889551490766,2.0725917651702015,1.3358043207989567,0
-0.23673252494404476,-0.7344967097355045,1.4262728418764024,1.3854991839430564,-0.2159312100984098,-0.3465965175914249,1
2.045616012312308,-1.099827164808653,1.3040554203614487,1.5755517265491985,0.7376200295968449,0.49460390160376594,1
-1.3779067935722211,0.544159883020515,-0.04033621630304291,-1.4652889551490766,1.7388488312768624,-1.1877969367866157,0
0.3338546093700434,-1.6478228474183756,1.059620577331541,1.4488500314784372,-0.7403843919307999,-0.3465965175914249,1
-1.3779067935722211,0.544159883020515,-0.04033621630304291,0.18183308077082233,-0.0728985241441216,-0.3465965175914249,1
